"id","connection","value_type","value_format","unit","custom_axis","warning_high","warning_low","alarm_high","alarm_low","comp_target_var","product","variant_set","value_symbol","name_0","name_1","description_0","description_1","archive","delta","output","allow_update_output","request_comment","numval_format","config_incomplete","offset_sec","factor","comp","comp_recalc","archive_type","plcoperand","from_import","value_max","value_min","value_setpoint","name_2","name_3","name_4","description_2","description_3","description_4","color_class_id","parent","attr_jsonb"
"1499","-193","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].bttpm","online.SCC Knoten 3[15759].bttpm","online.SCC Knoten 3[15759].bttpm","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1500","-194","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].bta","online.SCC Knoten 3[15759].bta","online.SCC Knoten 3[15759].bta","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1501","-195","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].btp","online.SCC Knoten 3[15759].btp","online.SCC Knoten 3[15759].btp","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1502","-196","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].wtb","online.SCC Knoten 3[15759].wtb","online.SCC Knoten 3[15759].wtb","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1503","-197","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].ctarg","online.SCC Knoten 3[15759].ctarg","online.SCC Knoten 3[15759].ctarg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1504","-198","-1","1","-110","","","","","","","","","online.SCC Knoten 3[15759].ptarg","online.SCC Knoten 3[15759].ptarg","online.SCC Knoten 3[15759].ptarg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1505","-199","-1","1","-110","","","","","","","","","online.SCC Knoten 3[15759].preal","online.SCC Knoten 3[15759].preal","online.SCC Knoten 3[15759].preal","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1506","-309","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].qr","online.SCC Knoten 4[15760].qr","online.SCC Knoten 4[15760].qr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1507","-158","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].ptft","online.SCC Knoten 4[15760].ptft","online.SCC Knoten 4[15760].ptft","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1508","-159","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].tna","online.SCC Knoten 4[15760].tna","online.SCC Knoten 4[15760].tna","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1509","-160","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].pna","online.SCC Knoten 4[15760].pna","online.SCC Knoten 4[15760].pna","","","0","","0","0","0","p#0.0 %","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1510","-163","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].perr","online.SCC Knoten 4[15760].perr","online.SCC Knoten 4[15760].perr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1511","-164","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avse","online.SCC Knoten 4[15760].avse","online.SCC Knoten 4[15760].avse","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1512","-165","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].ptrend_delta","online.SCC Knoten 4[15760].ptrend_delta","online.SCC Knoten 4[15760].ptrend_delta","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1513","-166","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].ptrend","online.SCC Knoten 4[15760].ptrend","online.SCC Knoten 4[15760].ptrend","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1514","-168","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].pscrap","online.SCC Knoten 4[15760].pscrap","online.SCC Knoten 4[15760].pscrap","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1515","-175","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].oee","online.SCC Knoten 4[15760].oee","online.SCC Knoten 4[15760].oee","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1516","-176","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avp","online.SCC Knoten 4[15760].avp","online.SCC Knoten 4[15760].avp","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1517","-177","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avtot","online.SCC Knoten 4[15760].avtot","online.SCC Knoten 4[15760].avtot","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1518","-178","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avsys","online.SCC Knoten 4[15760].avsys","online.SCC Knoten 4[15760].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1519","-179","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avorg","online.SCC Knoten 4[15760].avorg","online.SCC Knoten 4[15760].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1520","-180","-1","1","-60","","","","","","","","","online.SCC Knoten 4[15760].avtec","online.SCC Knoten 4[15760].avtec","online.SCC Knoten 4[15760].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1521","-183","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].fcsys","online.SCC Knoten 4[15760].fcsys","online.SCC Knoten 4[15760].fcsys","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1522","-184","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].fcorg","online.SCC Knoten 4[15760].fcorg","online.SCC Knoten 4[15760].fcorg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1523","-185","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].fctec","online.SCC Knoten 4[15760].fctec","online.SCC Knoten 4[15760].fctec","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1524","-186","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].fctot","online.SCC Knoten 4[15760].fctot","online.SCC Knoten 4[15760].fctot","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1525","-187","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].ftsys","online.SCC Knoten 4[15760].ftsys","online.SCC Knoten 4[15760].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1526","-188","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].ftorg","online.SCC Knoten 4[15760].ftorg","online.SCC Knoten 4[15760].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1527","-189","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].fttec","online.SCC Knoten 4[15760].fttec","online.SCC Knoten 4[15760].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1528","-190","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].fttot","online.SCC Knoten 4[15760].fttot","online.SCC Knoten 4[15760].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1529","-191","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].ftcon","online.SCC Knoten 4[15760].ftcon","online.SCC Knoten 4[15760].ftcon","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1530","-192","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].wtn","online.SCC Knoten 4[15760].wtn","online.SCC Knoten 4[15760].wtn","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1531","-193","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].bttpm","online.SCC Knoten 4[15760].bttpm","online.SCC Knoten 4[15760].bttpm","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1532","-194","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].bta","online.SCC Knoten 4[15760].bta","online.SCC Knoten 4[15760].bta","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1533","-195","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].btp","online.SCC Knoten 4[15760].btp","online.SCC Knoten 4[15760].btp","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1534","-196","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].wtb","online.SCC Knoten 4[15760].wtb","online.SCC Knoten 4[15760].wtb","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1535","-197","-1","1","-15","","","","","","","","","online.SCC Knoten 4[15760].ctarg","online.SCC Knoten 4[15760].ctarg","online.SCC Knoten 4[15760].ctarg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1536","-198","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].ptarg","online.SCC Knoten 4[15760].ptarg","online.SCC Knoten 4[15760].ptarg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1537","-199","-1","1","-110","","","","","","","","","online.SCC Knoten 4[15760].preal","online.SCC Knoten 4[15760].preal","online.SCC Knoten 4[15760].preal","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1538","2","0","1","","","","","","","","","","tst_kamal.test_mult_tm","mult_test_tm","mult_test_tm","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1539","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1540","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1541","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1542","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1543","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1544","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1545","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1546","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1547","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1548","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1549","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1550","316","0","1","","","","","","","","","","","KS_BW_MULT_1","KS_BW_MULT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1551","316","0","1","","","","","","","","","","","KS_BW_MULT_2","KS_BW_MULT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1552","316","0","1","","","","","","","","","","","KS_BW_MULT_3","KS_BW_MULT_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1553","316","0","1","","","","","","","","","","","KS_BW_MULT_RESULT","KS_BW_MULT_RESULT","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1554","316","0","1","","","","","","","","","","","KS_BW_DIV_1","KS_BW_DIV_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1555","316","0","1","","","","","","","","","","","KS_BW_DIV_2","KS_BW_DIV_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1556","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT","KS_BW_DIV_RESULT","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1557","316","0","1","","","","","","","","","","","KS_BW_DIV_3","KS_BW_DIV_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1558","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT_2","KS_BW_DIV_RESULT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1559","316","0","1","","","","","","","","","","","KS_BW_CNV_1","KS_BW_CNV_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1560","316","0","1","","","","","","","","","","","KS_BW_CNV_2","KS_BW_CNV_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1561","316","0","1","","","","","","","","","","","KS_BW_CNV_3","KS_BW_CNV_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1562","316","0","1","","","","","","","","","","","KS_BW_CNV_4","KS_BW_CNV_4","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1563","316","0","1","","","","","","","","","","","KS_BW_CNV_5","KS_BW_CNV_5","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1564","316","0","1","","","","","","","","","","","KS_BW_CNV_6","KS_BW_CNV_6","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1565","997","0","1","","","","","","","","","","","ziel_var","ziel_var","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1566","997","0","1","","","","","","","","","","","quel_var","quel_var","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1567","997","0","1","","","","","","","","","","","mult","mult","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1568","997","0","1","","","","","","","","","","","result_mult","result_mult","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1569","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1570","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1571","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1572","26","0","3","","","","","","","","","","ADTest1.Color","Color","Color","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1573","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1574","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1575","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1576","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_2","KS_BW_SUM_RESULT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1577","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_3","KS_BW_SUM_RESULT_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1578","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_4","KS_BW_SUM_RESULT_4","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1579","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_5","KS_BW_SUM_RESULT_5","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1580","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_6","KS_BW_SUM_RESULT_6","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1581","316","0","1","","","","","","","","","","","KS_BW_MULT_RESULT_2","KS_BW_MULT_RESULT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1582","316","0","1","","","","","","","","","","","KS_BW_MULT_RESULT_3","KS_BW_MULT_RESULT_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1583","316","0","1","","","","","","","","","","","KS_BW_MULT_RESULT_4","KS_BW_MULT_RESULT_4","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1584","316","0","1","","","","","","","","","","","KS_BW_MULT_RESULT_5","KS_BW_MULT_RESULT_5","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1585","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT_3","KS_BW_DIV_RESULT_3","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1586","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT_4","KS_BW_DIV_RESULT_4","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1587","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT_5","KS_BW_DIV_RESULT_5","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1588","316","0","1","","","","","","","","","","","KS_BW_DIV_RESULT_6","KS_BW_DIV_RESULT_6","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1589","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1590","316","0","1","","","","","","","","","","","KS_BW_CNV_7","KS_BW_CNV_7","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1591","316","0","1","","","","","","","","","","","KS_BW_CNV_8","KS_BW_CNV_8","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1592","316","0","1","","","","","","","","","","","KS_BW_CNV_9","KS_BW_CNV_9","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1593","316","0","1","","","","","","","","","","","KS_BW_CNV_10","KS_BW_CNV_10","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1594","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1595","316","0","1","","","","","","","","","","","KS_BW_CPD_RESULT_1","KS_BW_CPD_RESULT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1596","316","0","1","","","","","","","","","","","KS_BW_CTPS_RESULT_1","KS_BW_CTPS_RESULT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1597","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1598","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1599","316","0","1","","","","","","","","","","","KS_BW_NS_RESULT","KS_BW_NS_RESULT","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1600","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1602","316","0","1","","","","","","","","","","","KS_BW_SUM_4","KS_BW_SUM_4","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1603","316","0","1","","","","","","","","","","","KS_BW_SUM_5","KS_BW_SUM_5","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1604","316","0","1","","","","","","","","","","","KS_BW_SUM_6","KS_BW_SUM_6","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1605","316","0","1","","","","","","","","","","","KS_BW_SUM_7","KS_BW_SUM_7","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1606","316","0","1","","","","","","","","","","","KS_BW_SUM_RESULT_7","KS_BW_SUM_RESULT_7","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1607","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1608","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1609","316","0","1","","","","","","","","","","","KS_BW_STT_1","KS_BW_STT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1610","316","0","1","","","","","","","","","","","KS_BW_STT_2","KS_BW_STT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1611","316","0","1","","","","","","","","","","","KS_BW_STT_RESULT_1","KS_BW_STT_RESULT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1612","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1613","-10","1","1","","","","","","","","","","","VALUE_22_TPM_JOB_1_interval","","VALUE_22_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1614","-10","1","1","","","","","","","","","","","VALUE_22_TPM_JOB_1_last_done","","VALUE_22_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1615","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_interval","","VALUE_119_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1616","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_last_done","","VALUE_119_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1617","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_interval","","VALUE_119_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1618","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_last_done","","VALUE_119_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1619","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_interval","","VALUE_119_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1620","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_last_done","","VALUE_119_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1621","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_interval","","VALUE_119_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1622","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_last_done","","VALUE_119_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1623","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_interval","","VALUE_119_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1624","-10","1","1","","","","","","","","","","","VALUE_119_TPM_JOB_1_last_done","","VALUE_119_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1625","-10","1","1","-110","","","","","","","","","","VALUE_222_TPM_JOB_1_interval","","VALUE_222_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1626","-10","1","1","-110","","","","","","","","","","VALUE_222_TPM_JOB_1_last_done","","VALUE_222_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1627","-10","1","1","-110","","","","","","","","","","VALUE_222_TPM_JOB_1_interval","","VALUE_222_TPM_JOB_1 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1628","-10","1","1","-110","","","","","","","","","","VALUE_222_TPM_JOB_1_last_done","","VALUE_222_TPM_JOB_1 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1629","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1630","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1631","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1632","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1633","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1634","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1635","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1645","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1651","316","3","1","","","","","","","","","","SW4","Soll_Wert_4","Soll_Wert_4","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1653","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1654","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1655","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1704","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1705","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1707","-10","1","1","-60","","","","","","","","","","VALUE_219_TPM_JOB_92_interval","","VALUE_219_TPM_JOB_92 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1708","-10","1","1","-60","","","","","","","","","","VALUE_219_TPM_JOB_92_last_done","","VALUE_219_TPM_JOB_92 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1749","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1871","316","0","1","","","","","","","","","","","KS_BW_NS_RESULT_1","KS_BW_NS_RESULT_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1872","316","0","1","","","","","","","","","","","KS_BW_NS_RESULT_2","KS_BW_NS_RESULT_2","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
